user_id,sum,sec,sessions_completed,gender,experience_level,estimate_birth_day,focus,start_date
1131,15000,15,3,f,"{""mindfulness"":""medium""}",1975-05-11 16:04:43.81+00,mindfulness,
1134,20000,20,4,m,"{""mindfulness"":""none""}",1987-05-11 16:10:10.796+00,mindfulness,
1137,655000,655,524,m,"{""mindfulness"":""medium""}",1974-05-11 16:37:38.724+00,mindfulness,
1138,15000,15,3,m,"{""mindfulness"":""medium""}",1968-05-11 16:35:06.306+00,mindfulness,
1139,705000,705,282,f,"{""mindfulness"":""medium""}",1969-05-11 16:35:30.174+00,mindfulness,
1140,3945000,3945,996,f,"{""mindfulness"":""medium""}",1985-05-11 16:40:24.265+00,mindfulness,
1141,2005000,2005,2005,f,"{""mindfulness"":""medium""}",1980-05-11 16:44:27.388+00,mindfulness,
1142,4355000,4355,7839,m,"{""mindfulness"":""high""}",1957-05-11 16:51:24.459+00,mindfulness,
1149,195000,195,39,f,"{""yoga"":""medium""}",1970-05-11 17:34:31.185+00,yoga,
1150,10000,10,421,m,"{""mindfulness"":""medium""}",1986-05-11 17:35:20.426+00,mindfulness,
1151,40000,40,8,f,"{""mindfulness"":""low""}",1976-05-11 17:42:02.618+00,mindfulness,
1152,140000,140,28,f,"{""mindfulness"":""high""}",1972-05-11 17:45:45.111+00,mindfulness,
1155,70000,70,14,m,"{""yoga"":""medium""}",1969-05-11 18:28:01.951+00,yoga,
1159,430000,430,258,f,"{""mindfulness"":""medium""}",1959-05-11 18:47:20.423+00,mindfulness,
1163,65000,65,61,f,"{""mindfulness"":""medium""}",1958-05-11 19:38:56.531+00,mindfulness,
1166,700000,700,280,m,"{""mindfulness"":""none""}",1983-05-11 19:49:44.77+00,mindfulness,
1168,2740000,2740,6754,f,"{""mindfulness"":""medium""}",1985-05-11 20:46:13.623+00,mindfulness,
1169,65000,65,13,m,"{""mindfulness"":""high""}",1948-05-11 21:07:25.977+00,mindfulness,
1171,5000,5,6,m,"{""mindfulness"":""medium""}",1976-05-11 22:18:33.353+00,mindfulness,
1175,785000,785,628,f,"{""mindfulness"":""low""}",1923-05-11 22:41:20.893+00,mindfulness,
1177,15000,15,3,f,"{""yoga"":""none""}",1994-05-11 23:17:49.006+00,yoga,
1179,105000,105,21,f,"{""mindfulness"":""high""}",1978-05-12 00:25:13.129+00,mindfulness,
1180,5000,5,1,m,"{""mindfulness"":""medium""}",1978-05-12 01:25:46.399+00,mindfulness,
1184,5245000,5245,33184,f,"{""mindfulness"":""high""}",1966-05-12 02:21:53.654+00,mindfulness,
1185,110000,110,22,f,"{""yoga"":""high""}",1975-05-12 02:33:33.294+00,yoga,
1186,335000,335,67,f,"{""mindfulness"":""low""}",1970-05-12 02:37:58.509+00,mindfulness,
1189,240000,240,48,m,"{""mindfulness"":""none""}",1978-05-12 03:08:10.567+00,mindfulness,
1190,100000,100,40,f,"{""mindfulness"":""low""}",1986-05-12 03:18:37.756+00,mindfulness,
1191,65000,65,13,f,"{""mindfulness"":""medium""}",1959-05-12 03:28:02.895+00,mindfulness,
1192,1280000,1280,1830,m,"{""mindfulness"":""low""}",1967-05-12 03:58:10.388+00,mindfulness,
1194,1340000,1340,804,m,"{""mindfulness"":""low""}",1955-05-12 05:24:07.523+00,mindfulness,
1197,310000,310,62,f,"{""mindfulness"":""none""}",1961-05-12 10:32:58.594+00,mindfulness,
1199,20000,20,105,f,"{""mindfulness"":""low""}",1967-05-12 11:25:32.284+00,mindfulness,
1200,1980000,1980,1980,f,"{""mindfulness"":""none""}",1970-05-12 11:48:05.778+00,mindfulness,
1201,50000,50,10,m,"{""mindfulness"":""none""}",1964-05-12 12:21:00.867+00,mindfulness,
1202,725000,725,290,f,"{""yoga"":""none""}",1956-05-12 12:33:40.39+00,yoga,
1205,35000,35,7,m,"{""mindfulness"":""low""}",1958-05-12 14:36:32.111+00,mindfulness,
1206,1345000,1345,1883,f,"{""mindfulness"":""low""}",1959-05-12 14:39:04.349+00,mindfulness,
1208,35000,35,7,f,"{""mindfulness"":""medium""}",1959-05-12 15:08:27.567+00,mindfulness,
1210,2095000,2095,2156,m,"{""mindfulness"":""medium""}",1975-05-12 15:48:08.097+00,mindfulness,
1211,110000,110,22,f,"{""mindfulness"":""low""}",1954-05-12 16:05:28.03+00,mindfulness,
1213,700000,700,562,f,"{""mindfulness"":""low""}",1984-02-15 14:42:14.345+00,mindfulness,
1217,5000,5,1,f,"{""mindfulness"":""low""}",1958-05-12 18:15:29.58+00,mindfulness,
1219,3670000,3670,42308,f,"{""yoga"":""high""}",1984-08-13 17:00:40.121+00,yoga,
1221,10000,10,2,m,"{""mindfulness"":""none""}",1970-05-12 20:48:42.361+00,mindfulness,
1222,65000,65,13,f,"{""mindfulness"":""none""}",1985-05-12 21:29:46.87+00,mindfulness,
1223,5000,5,1,m,"{""mindfulness"":""medium""}",1988-05-12 21:34:11.443+00,mindfulness,
1225,1330000,1330,4424,f,"{""mindfulness"":""high""}",1966-05-12 22:13:17.202+00,mindfulness,
1226,25000,25,5,f,"{""mindfulness"":""low""}",1988-05-12 22:23:53.273+00,mindfulness,
1228,10000,10,2,f,"{""mindfulness"":""low""}",1993-05-12 23:31:23.781+00,mindfulness,
1230,335000,335,268,f,"{""yoga"":""medium""}",1967-05-13 01:05:41.613+00,yoga,
1233,5000,5,1,m,"{""mindfulness"":""medium""}",1983-05-13 04:07:12.932+00,mindfulness,
1238,175000,175,35,f,"{""yoga"":""medium""}",1984-05-13 07:02:33.518+00,yoga,
1239,1300000,1300,780,f,"{""mindfulness"":""low""}",1965-05-13 08:05:29.698+00,mindfulness,
1241,55000,55,11,m,"{""mindfulness"":""low""}",1985-05-13 15:31:12.523+00,mindfulness,
1243,490000,490,98,f,"{""mindfulness"":""none""}",1961-05-13 16:33:25.115+00,mindfulness,
1244,890000,890,816,m,"{""mindfulness"":""medium""}",1961-05-13 16:39:37.967+00,mindfulness,
1246,170000,170,34,m,"{""mindfulness"":""medium""}",1963-05-13 17:01:05.031+00,mindfulness,
1248,4885000,4885,49512,m,"{""mindfulness"":""medium""}",1955-05-13 17:55:28.999+00,mindfulness,
1251,695000,695,278,m,"{""mindfulness"":""none""}",1991-05-13 18:50:27.262+00,mindfulness,
1252,155000,155,31,f,"{""yoga"":""low""}",1984-05-13 19:11:05.393+00,yoga,
1253,60000,60,41,m,"{""mindfulness"":""medium""}",1974-05-13 19:53:43.073+00,mindfulness,
1254,80000,80,32,f,"{""mindfulness"":""high""}",1968-05-13 19:56:47.002+00,mindfulness,
1255,65000,65,13,m,"{""mindfulness"":""low""}",1966-05-13 20:07:28.936+00,mindfulness,
1256,15000,15,3,f,"{""mindfulness"":""low""}",1986-05-13 20:27:54.432+00,mindfulness,
1257,120000,120,24,m,"{""mindfulness"":""low""}",1984-05-13 20:52:13.8+00,mindfulness,
1261,1785000,1785,1428,m,"{""mindfulness"":""medium""}",1956-05-13 22:14:43.23+00,mindfulness,
1262,15000,15,3,m,"{""mindfulness"":""high""}",1985-05-13 22:17:09.587+00,mindfulness,
1263,1840000,1840,1472,f,"{""mindfulness"":""medium""}",1987-05-13 22:29:35.292+00,mindfulness,
1264,110000,110,22,f,"{""mindfulness"":""low""}",1988-05-13 22:41:20.202+00,mindfulness,
1267,1895000,1895,758,f,"{""mindfulness"":""medium""}",1991-05-15 13:56:45.848+00,mindfulness,
1272,75000,75,15,f,"{""mindfulness"":""none""}",1980-05-14 00:33:38.852+00,mindfulness,
1278,490000,490,98,f,"{""mindfulness"":""none""}",1984-05-14 08:15:51.436+00,mindfulness,
1279,700000,700,280,m,"{""mindfulness"":""low""}",1983-05-14 10:11:44.556+00,mindfulness,
1280,4470000,4470,17270,m,"{""mindfulness"":""low""}",1950-11-29 10:13:42.649+00,mindfulness,2015-05-14 21:54:08.347+00
1281,740000,740,312,f,"{""mindfulness"":""low""}",1978-05-14 12:16:33.295+00,mindfulness,
1283,700000,700,280,f,"{""mindfulness"":""none""}",1966-05-14 13:41:04.491+00,mindfulness,
1284,225000,225,45,f,"{""mindfulness"":""medium""}",1976-05-14 14:22:58.089+00,mindfulness,
1285,4390000,4390,11934,f,"{""mindfulness"":""high""}",1985-05-14 14:38:16.648+00,mindfulness,
1286,705000,705,282,f,"{""mindfulness"":""none""}",1963-05-14 14:53:22.739+00,mindfulness,
1289,110000,110,22,f,"{""mindfulness"":""low""}",1960-05-14 15:25:53.38+00,mindfulness,
1290,1390000,1390,1946,f,"{""mindfulness"":""low""}",1965-05-14 15:45:18.285+00,mindfulness,
1291,5000,5,1,f,"{""mindfulness"":""none""}",1973-05-14 15:54:55.059+00,mindfulness,
1300,40000,40,8,f,"{""mindfulness"":""medium""}",1983-05-14 20:19:10.567+00,mindfulness,
1301,7115000,7115,14704,f,"{""mindfulness"":""medium""}",1956-05-14 20:49:03.686+00,mindfulness,
1307,40000,40,8,m,"{""mindfulness"":""medium""}",1984-05-15 03:15:46.476+00,mindfulness,
1308,350000,350,280,f,"{""mindfulness"":""low""}",1972-05-15 07:13:14.434+00,mindfulness,
1310,9580000,9580,19062,f,"{""yoga"":""high""}",1968-05-15 12:14:17.414+00,yoga,
1311,205000,205,205,f,"{""mindfulness"":""none""}",1986-05-15 17:34:45.839+00,mindfulness,
1312,600000,600,1440,f,"{""mindfulness"":""low""}",1959-05-15 18:44:00.219+00,mindfulness,
1315,40000,40,8,f,"{""mindfulness"":""low""}",1979-05-15 20:17:31.865+00,mindfulness,
1318,1985000,1985,2055,f,"{""mindfulness"":""low""}",1982-05-15 20:29:57.596+00,mindfulness,
1328,40000,40,8,f,"{""mindfulness"":""low""}",1966-05-16 00:15:17.825+00,mindfulness,
1330,13085000,13085,26388,f,"{""yoga"":""high""}",1981-05-16 01:51:21.852+00,yoga,2015-06-15 01:53:53.787+00
1335,65000,65,799,m,"{""mindfulness"":""medium""}",1971-05-16 11:50:44.83+00,mindfulness,
1336,10000,10,2,f,"{""mindfulness"":""medium""}",1955-05-16 12:31:37.269+00,mindfulness,
1337,40000,40,8,m,"{""mindfulness"":""medium""}",1966-05-16 12:36:41.021+00,mindfulness,
1338,60000,60,12,f,"{""mindfulness"":""medium""}",1958-05-16 12:53:41.649+00,mindfulness,
1339,65000,65,13,m,"{""mindfulness"":""none""}",1952-05-16 20:06:02.361+00,mindfulness,
1341,40000,40,8,f,"{""mindfulness"":""medium""}",1975-05-16 15:29:07.294+00,mindfulness,
1342,1315000,1315,789,f,"{""mindfulness"":""none""}",1970-05-16 16:00:12.604+00,mindfulness,
1344,45000,45,9,f,"{""mindfulness"":""medium""}",1969-05-16 16:39:40.183+00,mindfulness,
1346,705000,705,282,m,"{""mindfulness"":""none""}",1969-05-16 17:31:43.165+00,mindfulness,
1347,700000,700,358,f,"{""mindfulness"":""low""}",1950-05-16 18:59:55.78+00,mindfulness,
1356,1440000,1440,288,f,"{""yoga"":""high""}",1975-05-17 13:21:41.555+00,yoga,
1357,725000,725,290,m,"{""mindfulness"":""none""}",1992-05-17 13:44:46.74+00,mindfulness,
1361,685000,685,411,f,"{""mindfulness"":""none""}",1985-05-17 15:18:15.93+00,mindfulness,
1362,40000,40,8,f,"{""mindfulness"":""medium""}",1953-05-17 16:02:23.121+00,mindfulness,
1363,1340000,1340,536,m,"{""yoga"":""medium""}",1990-05-17 16:08:29.236+00,yoga,
1364,1405000,1405,1686,f,"{""mindfulness"":""none""}",1962-05-17 16:14:17.624+00,mindfulness,
1366,570000,570,114,f,"{""yoga"":""high""}",1985-05-17 17:35:22.829+00,yoga,
1368,40000,40,8,m,"{""mindfulness"":""high""}",1981-05-17 19:11:54.913+00,mindfulness,
1370,65000,65,13,f,"{""yoga"":""medium""}",1956-05-18 00:33:51.737+00,yoga,
1372,65000,65,13,f,"{""mindfulness"":""none""}",1985-05-18 01:40:04.627+00,mindfulness,
1373,2560000,2560,3072,f,"{""mindfulness"":""high""}",1984-05-18 01:53:08.205+00,mindfulness,
1376,1345000,1345,6408,m,"{""mindfulness"":""none""}",1992-05-18 08:15:30.46+00,mindfulness,
1379,40000,40,12388,f,"{""mindfulness"":""high""}",1992-05-18 14:06:26.013+00,mindfulness,
1384,40000,40,266,m,"{""mindfulness"":""none""}",1969-05-18 17:20:46.892+00,mindfulness,
1387,10000,10,2,f,"{""mindfulness"":""medium""}",1954-05-18 18:15:22.164+00,mindfulness,
1391,885000,885,708,f,"{""mindfulness"":""low""}",1972-05-18 19:36:41.765+00,mindfulness,
1395,70000,70,14,f,"{""mindfulness"":""high""}",1985-05-18 21:19:10.293+00,mindfulness,
1398,1675000,1675,3590,f,"{""mindfulness"":""low""}",1985-05-18 22:32:59.193+00,mindfulness,
1399,70000,70,14,f,"{""mindfulness"":""none""}",1966-05-18 22:50:30.05+00,mindfulness,
1401,655000,655,262,f,"{""mindfulness"":""medium""}",1964-05-18 23:08:57.846+00,mindfulness,
1402,965000,965,386,f,"{""yoga"":""low""}",1965-05-18 23:35:03.11+00,yoga,
1403,25000,25,5,f,"{""mindfulness"":""low""}",1971-05-18 23:35:44.78+00,mindfulness,
1404,2330000,2330,10073,f,"{""mindfulness"":""low""}",1970-12-29 20:10:51.819+00,mindfulness,
1406,35000,35,7,f,"{""mindfulness"":""low""}",1960-05-19 00:09:00.223+00,mindfulness,
1407,130000,130,173,f,"{""mindfulness"":""low""}",1970-05-19 00:14:26.355+00,mindfulness,
1410,5000,5,12,m,"{""mindfulness"":""low""}",1969-05-19 00:43:50.567+00,mindfulness,
1411,75000,75,229,f,"{""mindfulness"":""high""}",1975-05-19 01:06:06.052+00,mindfulness,
1414,5000,5,1,f,"{""mindfulness"":""none""}",1991-05-19 01:49:42.518+00,mindfulness,
1416,65000,65,702,f,"{""mindfulness"":""high""}",1989-05-19 02:16:21.273+00,mindfulness,
1417,420000,420,84,f,"{""mindfulness"":""medium""}",1980-05-19 02:45:00.404+00,mindfulness,
1418,3290000,3290,1316,f,"{""yoga"":""medium""}",1950-05-19 03:30:58.116+00,yoga,
1420,10000,10,2,f,"{""mindfulness"":""low""}",1985-05-19 04:05:44.538+00,mindfulness,
1421,335000,335,134,f,"{""mindfulness"":""medium""}",1980-05-19 04:24:59.74+00,mindfulness,
1422,65000,65,13,f,"{""yoga"":""medium""}",1962-05-19 04:30:27.868+00,yoga,
1426,405000,405,81,f,"{""yoga"":""high""}",1953-05-19 04:57:11.33+00,yoga,
1428,1980000,1980,1584,f,"{""mindfulness"":""none""}",1968-05-19 05:29:23.281+00,mindfulness,
1429,40000,40,1096,f,"{""mindfulness"":""none""}",1993-05-19 05:30:09.111+00,mindfulness,
1432,10000,10,2,f,"{""mindfulness"":""low""}",1979-05-19 05:55:33.656+00,mindfulness,
1434,135000,135,108,m,"{""mindfulness"":""low""}",1983-05-19 06:29:27.698+00,mindfulness,
1436,615000,615,369,f,"{""mindfulness"":""medium""}",1991-05-19 06:58:59.363+00,mindfulness,
1437,285000,285,2078,f,"{""mindfulness"":""none""}",1987-05-19 06:46:01.893+00,mindfulness,
1443,690000,690,276,m,"{""mindfulness"":""none""}",1985-05-19 08:29:20.316+00,mindfulness,
1444,65000,65,13,f,"{""mindfulness"":""none""}",1974-05-19 08:40:42.506+00,mindfulness,
1446,655000,655,262,f,"{""mindfulness"":""low""}",1971-05-19 23:12:08.517+00,mindfulness,
1449,1860000,1860,3760,f,"{""yoga"":""medium""}",1957-05-19 14:54:28.284+00,yoga,
1452,530000,530,106,f,"{""mindfulness"":""medium""}",1988-05-19 15:07:15.105+00,mindfulness,
1454,1330000,1330,2056,m,"{""mindfulness"":""none""}",1980-05-19 15:22:44.889+00,mindfulness,
1457,5000,5,1,f,"{""mindfulness"":""low""}",1985-05-19 16:02:03.643+00,mindfulness,
1460,100000,100,20,m,"{""yoga"":""medium""}",1985-05-19 16:41:03.648+00,yoga,
1463,735000,735,441,f,"{""mindfulness"":""medium""}",1950-05-21 02:47:28.991+00,mindfulness,
1465,110000,110,22,f,"{""mindfulness"":""medium""}",1974-05-19 17:45:21.607+00,mindfulness,
1466,15000,15,274,f,"{""mindfulness"":""low""}",1981-05-19 18:08:59.212+00,mindfulness,
1472,35000,35,7,m,"{""mindfulness"":""low""}",1981-05-19 19:57:05.753+00,mindfulness,
1476,65000,65,13,m,"{""mindfulness"":""medium""}",1986-05-19 21:09:01.38+00,mindfulness,
1477,2665000,2665,5064,f,"{""mindfulness"":""medium""}",1969-05-19 21:10:58.348+00,mindfulness,
1480,75000,75,15,f,"{""mindfulness"":""none""}",1983-05-19 22:10:19.489+00,mindfulness,
1482,705000,705,282,m,"{""mindfulness"":""high""}",1974-05-19 23:03:53.328+00,mindfulness,
1483,730000,730,438,f,"{""mindfulness"":""medium""}",1975-05-19 23:29:57.611+00,mindfulness,
1484,140000,140,34,m,"{""mindfulness"":""high""}",1972-05-20 00:01:20.961+00,mindfulness,
1488,60000,60,12,m,"{""yoga"":""medium""}",1972-05-20 01:28:11.585+00,yoga,
1490,605000,605,242,m,"{""mindfulness"":""low""}",1973-05-20 02:56:01.697+00,mindfulness,
1496,2715000,2715,1629,f,"{""mindfulness"":""none""}",1985-05-20 07:35:03.77+00,mindfulness,
1498,40000,40,8,m,"{""mindfulness"":""none""}",1983-05-20 10:43:34.247+00,mindfulness,
1499,40000,40,8,f,"{""mindfulness"":""none""}",1984-05-20 11:58:00.599+00,mindfulness,
1500,40000,40,8,f,"{""mindfulness"":""medium""}",1966-05-20 12:25:07.33+00,mindfulness,
1501,40000,40,8,f,"{""mindfulness"":""medium""}",1979-05-20 12:27:41.198+00,mindfulness,
1503,685000,685,274,f,"{""mindfulness"":""low""}",1963-05-20 14:50:48.777+00,mindfulness,
1505,25000,25,5,m,"{""mindfulness"":""medium""}",1973-05-20 16:16:52.088+00,mindfulness,
1506,35000,35,7,f,"{""mindfulness"":""none""}",1985-05-20 16:20:23.071+00,mindfulness,
1509,695000,695,332,f,"{""mindfulness"":""medium""}",1983-05-20 17:13:34.725+00,mindfulness,
1510,75000,75,15,m,"{""yoga"":""low""}",1982-05-20 18:14:32.976+00,yoga,
1512,3085000,3085,3726,f,"{""mindfulness"":""low""}",1970-05-20 19:15:13.173+00,mindfulness,
1513,1505000,1505,1204,f,"{""mindfulness"":""low""}",1982-05-20 19:23:33.616+00,mindfulness,
1514,105000,105,42,f,"{""mindfulness"":""none""}",1994-05-20 19:28:10.907+00,mindfulness,
1519,695000,695,278,f,"{""mindfulness"":""medium""}",1965-05-20 20:14:34.318+00,mindfulness,
1520,1490000,1490,1192,f,"{""mindfulness"":""low""}",1967-05-20 20:28:14.972+00,mindfulness,
1523,85000,85,34,m,"{""yoga"":""high""}",1951-05-20 21:41:20.297+00,yoga,
1524,60000,60,12,f,"{""mindfulness"":""high""}",1961-05-20 21:49:12.955+00,mindfulness,
1526,1345000,1345,38067,m,"{""yoga"":""medium""}",1973-05-20 23:05:08.206+00,yoga,
1530,20000,20,4,f,"{""mindfulness"":""medium""}",1958-05-21 00:31:45.131+00,mindfulness,
1531,100000,100,40,f,"{""mindfulness"":""none""}",1992-05-21 01:06:58.883+00,mindfulness,
1532,40000,40,8,f,"{""mindfulness"":""none""}",1974-05-21 01:19:10.171+00,mindfulness,
1534,2495000,2495,12600,m,"{""mindfulness"":""medium""}",1984-05-21 01:54:45.923+00,mindfulness,
1537,125000,125,25,f,"{""mindfulness"":""none""}",1985-05-21 03:55:50.122+00,mindfulness,
1538,3960000,3960,14680,f,"{""yoga"":""none""}",1985-05-21 04:04:54.241+00,yoga,
1540,40000,40,1694,f,"{""mindfulness"":""low""}",1979-06-16 09:29:12.269+00,mindfulness,
1542,5000,5,1,f,"{""mindfulness"":""none""}",1985-05-21 20:05:19.374+00,mindfulness,
1543,40000,40,8,f,"{""mindfulness"":""high""}",1980-05-21 20:11:31.963+00,mindfulness,
1545,130000,130,54,f,"{""mindfulness"":""low""}",1982-05-21 20:22:40.912+00,mindfulness,
1551,120000,120,48,f,"{""mindfulness"":""medium""}",1978-05-22 01:47:47.277+00,mindfulness,
1554,715000,715,1308,m,"{""mindfulness"":""none""}",1980-05-22 05:02:44.718+00,mindfulness,
1556,40000,40,332,f,"{""mindfulness"":""low""}",1996-05-22 09:50:09.941+00,mindfulness,
1558,35000,35,7,f,"{""mindfulness"":""none""}",1985-05-22 13:48:29.317+00,mindfulness,
1560,1305000,1305,783,m,"{""mindfulness"":""none""}",1966-05-22 14:16:59.066+00,mindfulness,
1563,1350000,1350,540,f,"{""mindfulness"":""low""}",1947-05-22 15:17:57.422+00,mindfulness,
1566,20000,20,4,f,"{""mindfulness"":""medium""}",1980-05-22 20:20:04.373+00,mindfulness,
1567,5000,5,1,m,"{""mindfulness"":""high""}",1985-05-22 20:45:53.239+00,mindfulness,
1573,705000,705,282,f,"{""mindfulness"":""low""}",1975-05-22 23:47:03.391+00,mindfulness,
1574,25000,25,5,m,"{""mindfulness"":""none""}",1988-05-23 00:02:31.122+00,mindfulness,
1579,125000,125,25,f,"{""mindfulness"":""medium""}",1973-05-23 15:45:47.815+00,mindfulness,
1580,45000,45,9,f,"{""mindfulness"":""medium""}",1948-05-23 19:18:20.089+00,mindfulness,
1581,1395000,1395,1116,m,"{""mindfulness"":""medium""}",1958-05-24 04:00:05.294+00,mindfulness,
1584,35000,35,82044,m,"{""mindfulness"":""medium""}",1989-06-07 13:34:51.324+00,mindfulness,
1585,455000,455,91,m,"{""mindfulness"":""medium""}",1984-05-24 11:37:24.63+00,mindfulness,
1586,35000,35,7,m,"{""mindfulness"":""none""}",1987-05-24 13:18:59.345+00,mindfulness,
1590,370000,370,74,f,"{""mindfulness"":""medium""}",1985-05-24 14:56:11.935+00,mindfulness,
1591,65000,65,13,m,"{""mindfulness"":""none""}",1970-05-24 16:45:42.283+00,mindfulness,
1592,700000,700,280,f,"{""mindfulness"":""medium""}",1956-05-24 20:17:56.121+00,mindfulness,
1595,40000,40,21,f,"{""mindfulness"":""medium""}",1978-05-25 01:27:35.2+00,mindfulness,
1596,40000,40,249,f,"{""yoga"":""high""}",1981-05-25 10:12:54.976+00,yoga,
1597,65000,65,1429,m,"{""mindfulness"":""low""}",1988-05-25 14:50:43.842+00,mindfulness,
1600,675000,675,270,f,"{""mindfulness"":""medium""}",1985-05-25 19:37:09.215+00,mindfulness,
1601,650000,650,260,m,"{""mindfulness"":""medium""}",1979-05-25 19:37:24.266+00,mindfulness,
1602,2460000,2460,4325,m,"{""mindfulness"":""medium""}",1954-05-25 22:24:34.037+00,mindfulness,
1603,135000,135,27,f,"{""mindfulness"":""none""}",1985-05-25 22:27:35.781+00,mindfulness,
1607,60000,60,12,f,"{""mindfulness"":""medium""}",1968-05-26 03:00:24.146+00,mindfulness,
1609,70000,70,14,f,"{""mindfulness"":""medium""}",1985-05-26 05:37:30.479+00,mindfulness,
1610,65000,65,16,m,"{""mindfulness"":""none""}",1990-05-26 17:04:57.633+00,mindfulness,
1612,695000,695,278,f,"{""mindfulness"":""low""}",1990-05-26 17:56:15.487+00,mindfulness,
1613,15000,15,3,f,"{""mindfulness"":""low""}",1986-05-26 18:13:47.827+00,mindfulness,
1615,115000,115,46,f,"{""yoga"":""medium""}",1989-05-26 18:14:26.683+00,yoga,
1618,155000,155,129,f,"{""mindfulness"":""medium""}",1980-05-26 18:20:35.311+00,mindfulness,
1624,2700000,2700,4320,f,"{""mindfulness"":""low""}",1988-05-26 18:23:37.238+00,mindfulness,
1628,5000,5,1,f,"{""mindfulness"":""low""}",1984-05-26 18:40:22.451+00,mindfulness,
1634,35000,35,7,f,"{""yoga"":""medium""}",1987-05-26 18:54:02.738+00,yoga,
1636,435000,435,1260,f,"{""yoga"":""high""}",1992-05-26 18:55:12.904+00,yoga,
1640,740000,740,444,f,"{""mindfulness"":""medium""}",1981-05-26 19:10:50.809+00,mindfulness,
1649,2270000,2270,3178,m,"{""yoga"":""high""}",1976-05-26 20:57:02.548+00,yoga,
1650,85000,85,17,f,"{""yoga"":""medium""}",1982-05-26 20:57:51.159+00,yoga,
1661,3350000,3350,40311,m,"{""mindfulness"":""medium""}",1984-05-26 22:03:38.037+00,mindfulness,
1663,2075000,2075,2284,f,"{""mindfulness"":""low""}",1983-05-26 22:13:48.769+00,mindfulness,
1669,10000,10,2,f,"{""yoga"":""medium""}",1986-05-26 23:05:05.23+00,yoga,
1672,15000,15,3,f,"{""mindfulness"":""low""}",1984-05-26 23:33:48.331+00,mindfulness,
1675,5000,5,1,f,"{""mindfulness"":""low""}",1989-05-26 23:48:40.733+00,mindfulness,
1677,8035000,8035,91089,f,"{""yoga"":""medium""}",1989-05-27 00:27:33.318+00,yoga,
1679,695000,695,278,f,"{""mindfulness"":""medium""}",1980-05-27 01:31:04.121+00,mindfulness,
1680,715000,715,286,f,"{""yoga"":""medium""}",1979-05-27 01:54:13.222+00,yoga,
1689,85000,85,17,f,"{""mindfulness"":""low""}",1964-05-27 16:10:16.512+00,mindfulness,
1691,1550000,1550,1860,f,"{""mindfulness"":""low""}",1983-05-27 16:39:40.241+00,mindfulness,
1697,65000,65,337,m,"{""mindfulness"":""low""}",1969-05-27 17:55:20.789+00,mindfulness,
1698,20000,20,4,m,"{""mindfulness"":""medium""}",1975-05-27 17:54:25.29+00,mindfulness,
1699,845000,845,948,m,"{""mindfulness"":""none""}",1986-05-27 18:08:42.764+00,mindfulness,
1702,700000,700,280,f,"{""mindfulness"":""low""}",1963-05-27 19:52:42.179+00,mindfulness,
1707,5000,5,1,f,"{""mindfulness"":""medium""}",1980-05-27 22:34:43.814+00,mindfulness,
