user_id,sec,sessions_completed,gender,experience_level,estimate_birth_day,focus,start_date
35573,830,2656,f,"{""mindfulness"":""none""}",1989-09-08 17:36:52.539+00,mindfulness,
35574,125,50,o,"{""mindfulness"":""low""}",,mindfulness,
35577,60,12,,"{""yoga"":""medium""}",,yoga,
35579,170,102,,"{""yoga"":""none""}",,yoga,
35581,90,18,o,"{""yoga"":""none""}",,yoga,
35583,2405,5772,f,"{""mindfulness"":""low""}",1958-09-09 00:28:29.473+00,mindfulness,
35584,1045,836,o,"{""mindfulness"":""none""}",,mindfulness,
35586,3180,10755,o,"{""mindfulness"":""none""}",,mindfulness,
35588,555,555,o,"{""mindfulness"":""medium""}",,mindfulness,
35589,170,68,o,"{""mindfulness"":""medium""}",,mindfulness,
35590,1865,1865,o,"{""mindfulness"":""none""}",,mindfulness,
35593,3540,11328,,"{""mindfulness"":""low""}",,mindfulness,
35594,560,448,o,"{""mindfulness"":""none""}",,mindfulness,
35595,910,990,,"{""yoga"":""medium""}",,yoga,
35596,235,141,,"{""mindfulness"":""medium""}",,mindfulness,
35597,1935,3582,o,"{""mindfulness"":""medium""}",,mindfulness,
35599,125,974,,"{""mindfulness"":""low""}",,mindfulness,
35600,20,4,o,"{""mindfulness"":""high""}",,mindfulness,
35602,1105,1768,,"{""mindfulness"":""medium""}",,mindfulness,
35604,120,48,o,"{""yoga"":""medium""}",,yoga,
35607,2145,2670,o,"{""mindfulness"":""medium""}",,mindfulness,
35610,265,159,,"{""mindfulness"":""medium""}",,mindfulness,
35611,40,8,o,"{""mindfulness"":""medium""}",,mindfulness,
35612,300,279,o,"{""mindfulness"":""low""}",,mindfulness,
35613,7590,19184,,"{""yoga"":""medium""}",,yoga,
35614,135,54,o,"{""mindfulness"":""medium""}",,mindfulness,
35616,1130,1130,o,"{""mindfulness"":""none""}",,mindfulness,
35623,425,255,,"{""mindfulness"":""low""}",,mindfulness,
35624,4440,14208,,"{""mindfulness"":""medium""}",,mindfulness,
35625,690,414,m,"{""mindfulness"":""none""}",1949-09-08 13:16:27.933+00,mindfulness,
35626,3750,23760,o,"{""mindfulness"":""none""}",,mindfulness,
35627,1625,3250,,"{""mindfulness"":""low""}",,mindfulness,
35628,80,32,o,"{""mindfulness"":""low""}",,mindfulness,
35629,175,70,o,"{""mindfulness"":""none""}",,mindfulness,
35630,105,21,o,"{""mindfulness"":""low""}",,mindfulness,
35631,185,74,,"{""yoga"":""medium""}",,yoga,
35632,350,210,o,"{""mindfulness"":""medium""}",,mindfulness,
35634,330,1624,,"{""mindfulness"":""low""}",,mindfulness,
35635,120,48,o,"{""mindfulness"":""none""}",,mindfulness,
35636,275,165,,"{""mindfulness"":""none""}",,mindfulness,
35638,550,220,,"{""mindfulness"":""high""}",,mindfulness,
35639,1670,2195,o,"{""mindfulness"":""low""}",,mindfulness,
35640,170,68,o,"{""mindfulness"":""medium""}",,mindfulness,
35643,415,560,o,"{""mindfulness"":""medium""}",,mindfulness,
35645,530,424,,"{""mindfulness"":""low""}",,mindfulness,
35648,1485,1188,o,"{""mindfulness"":""medium""}",,mindfulness,
35651,190,114,o,"{""mindfulness"":""none""}",,mindfulness,
35652,570,456,,"{""mindfulness"":""none""}",,mindfulness,
35653,650,650,,"{""mindfulness"":""medium""}",,mindfulness,
35654,125,25,,"{""mindfulness"":""low""}",,mindfulness,
35657,20,4,,"{""mindfulness"":""none""}",,mindfulness,
35659,520,416,,"{""mindfulness"":""low""}",,mindfulness,
35660,95,19,o,"{""mindfulness"":""low""}",,mindfulness,
35662,525,420,,"{""mindfulness"":""low""}",,mindfulness,
35663,490,196,o,"{""mindfulness"":""none""}",,mindfulness,
35665,500,600,,"{""mindfulness"":""medium""}",,mindfulness,
35666,370,4050,,"{""mindfulness"":""medium""}",,mindfulness,
35667,95,19,o,"{""mindfulness"":""none""}",,mindfulness,
35671,1480,6808,o,"{""mindfulness"":""none""}",,mindfulness,
35673,120,48,,"{""mindfulness"":""low""}",,mindfulness,
35674,340,136,,"{""mindfulness"":""medium""}",,mindfulness,
35675,1695,13167,o,"{""mindfulness"":""medium""}",,mindfulness,
35676,95,420,,"{""yoga"":""medium""}",,yoga,
35677,120,208,o,"{""yoga"":""medium""}",,yoga,
35678,2015,2821,f,"{""mindfulness"":""medium""}",1989-09-10 03:03:49.814+00,mindfulness,
35679,890,890,,"{""mindfulness"":""low""}",,mindfulness,
35680,1350,1890,o,"{""mindfulness"":""medium""}",,mindfulness,
35681,690,828,m,"{""mindfulness"":""medium""}",,mindfulness,
35682,575,1236,o,"{""mindfulness"":""medium""}",,mindfulness,
35683,4915,25366,o,"{""mindfulness"":""low""}",,mindfulness,
35684,3105,16009,f,"{""yoga"":""medium""}",,yoga,2016-09-16 01:57:19.534+00
35686,2010,5890,,"{""mindfulness"":""low""}",,mindfulness,
35687,6295,20144,o,"{""mindfulness"":""high""}",,mindfulness,
35688,2595,2595,,"{""mindfulness"":""medium""}",,mindfulness,
35691,345,138,o,"{""mindfulness"":""low""}",,mindfulness,
35693,1410,2820,o,"{""mindfulness"":""low""}",,mindfulness,
35694,840,2478,f,"{""mindfulness"":""low""}",,mindfulness,
35695,60,12,,"{""mindfulness"":""low""}",,mindfulness,
35697,230,198,o,"{""yoga"":""medium""}",,yoga,
35698,125,50,,"{""mindfulness"":""medium""}",,mindfulness,
35699,945,1323,o,"{""mindfulness"":""medium""}",,mindfulness,
35700,515,412,,"{""mindfulness"":""none""}",,mindfulness,
35701,815,815,o,"{""mindfulness"":""none""}",,mindfulness,
35704,180,226,o,"{""mindfulness"":""low""}",,mindfulness,
35705,16180,182245,,"{""mindfulness"":""high""}",,mindfulness,
35706,3840,8448,o,"{""mindfulness"":""none""}",,mindfulness,
35709,4435,5705,,"{""mindfulness"":""none""}",,mindfulness,
35710,125,50,,"{""yoga"":""low""}",,yoga,
35712,90,18,,"{""mindfulness"":""low""}",,mindfulness,
35713,845,2535,o,"{""mindfulness"":""low""}",,mindfulness,
35714,140,775,o,"{""mindfulness"":""medium""}",,mindfulness,
35715,880,880,,"{""mindfulness"":""low""}",,mindfulness,
35719,55,11,,"{""mindfulness"":""medium""}",,mindfulness,
35721,760,608,,"{""mindfulness"":""low""}",,mindfulness,
35722,145,145,,"{""mindfulness"":""medium""}",,mindfulness,
35723,525,420,,"{""mindfulness"":""none""}",,mindfulness,
35728,7780,44770,o,"{""mindfulness"":""none""}",,mindfulness,
35732,215,86,,"{""yoga"":""medium""}",,yoga,
35738,345,207,o,"{""yoga"":""medium""}",,yoga,
35740,55,11,,"{""mindfulness"":""medium""}",,mindfulness,
35741,4040,13736,o,"{""mindfulness"":""low""}",,mindfulness,
35743,60,12,,"{""mindfulness"":""medium""}",,mindfulness,
35745,120,48,,"{""mindfulness"":""medium""}",,mindfulness,
35748,1345,2690,f,"{""mindfulness"":""medium""}",,mindfulness,
35749,790,5420,f,"{""yoga"":""high""}",1969-09-14 22:48:50.255+00,yoga,
35750,800,800,,"{""mindfulness"":""low""}",,mindfulness,
35753,35,7,o,"{""mindfulness"":""medium""}",,mindfulness,
35754,140,84,,"{""mindfulness"":""medium""}",,mindfulness,
35755,1600,2240,f,"{""mindfulness"":""medium""}",,mindfulness,
35758,2200,2670,o,"{""mindfulness"":""medium""}",,mindfulness,
35759,60,12,,"{""mindfulness"":""none""}",,mindfulness,
35760,120,48,o,"{""mindfulness"":""none""}",,mindfulness,
35762,880,1818,o,"{""mindfulness"":""none""}",,mindfulness,
35763,705,1128,,"{""yoga"":""none""}",,yoga,
35764,825,825,,"{""mindfulness"":""low""}",,mindfulness,
35765,35,7,,"{""mindfulness"":""none""}",,mindfulness,
35767,2910,4656,,"{""mindfulness"":""low""}",,mindfulness,
35770,4880,25260,,"{""mindfulness"":""low""}",,mindfulness,
35771,4770,28098,o,"{""mindfulness"":""medium""}",,mindfulness,
35772,110,66,,"{""mindfulness"":""low""}",,mindfulness,
35775,850,516,,"{""mindfulness"":""medium""}",,mindfulness,
35776,1235,988,,"{""mindfulness"":""low""}",,mindfulness,
35777,8930,124269,f,"{""mindfulness"":""medium""}",,mindfulness,2016-09-17 03:05:19.932+00
35778,935,748,o,"{""mindfulness"":""none""}",,mindfulness,
35780,880,704,,"{""mindfulness"":""medium""}",,mindfulness,
35781,495,396,o,"{""mindfulness"":""low""}",,mindfulness,
35782,1290,774,o,"{""yoga"":""medium""}",,yoga,
35784,235,141,o,"{""mindfulness"":""low""}",,mindfulness,
35786,2345,4437,,"{""mindfulness"":""none""}",,mindfulness,
35789,360,216,o,"{""mindfulness"":""low""}",,mindfulness,
35790,760,152,,"{""mindfulness"":""medium""}",,mindfulness,
35791,2285,1828,o,"{""mindfulness"":""none""}",,mindfulness,
35792,1760,3724,f,"{""mindfulness"":""low""}",1979-09-18 02:36:26.487+00,mindfulness,
35793,160,96,,"{""mindfulness"":""high""}",,mindfulness,
35795,890,1790,o,"{""yoga"":""medium""}",,yoga,
35796,90,18,o,"{""mindfulness"":""none""}",,mindfulness,
35797,800,1440,o,"{""mindfulness"":""low""}",,mindfulness,
35798,10,2,,"{""mindfulness"":""low""}",,mindfulness,
35801,4680,11295,o,"{""mindfulness"":""low""}",,mindfulness,
35803,6000,20400,o,"{""mindfulness"":""medium""}",,mindfulness,
35804,120,48,o,"{""yoga"":""medium""}",,yoga,
35807,185,74,,"{""mindfulness"":""low""}",,mindfulness,
35808,1935,4644,o,"{""mindfulness"":""low""}",,mindfulness,
35809,185,74,o,"{""mindfulness"":""none""}",,mindfulness,
35810,7745,27047,,"{""mindfulness"":""medium""}",,mindfulness,
35811,1025,1640,o,"{""mindfulness"":""medium""}",,mindfulness,
35812,3390,6780,,"{""mindfulness"":""high""}",,mindfulness,
35814,1045,836,o,"{""mindfulness"":""medium""}",,mindfulness,
35815,40,18,o,"{""mindfulness"":""high""}",,mindfulness,
35816,70,28,o,"{""mindfulness"":""low""}",,mindfulness,
35817,515,206,,"{""mindfulness"":""low""}",,mindfulness,
35819,515,436,o,"{""yoga"":""none""}",,yoga,
35820,220,220,o,"{""mindfulness"":""low""}",,mindfulness,
35821,8370,72044,o,"{""yoga"":""medium""}",,yoga,2016-09-17 15:59:41.966+00
35822,595,595,,"{""mindfulness"":""none""}",,mindfulness,
35824,4140,10692,,"{""mindfulness"":""low""}",,mindfulness,
35825,1080,1944,o,"{""mindfulness"":""none""}",,mindfulness,
35827,1885,4901,m,"{""mindfulness"":""low""}",1949-09-10 19:54:43.633+00,mindfulness,
35828,8710,42735,o,"{""mindfulness"":""low""}",,mindfulness,
35832,110,22,o,"{""mindfulness"":""low""}",,mindfulness,
35834,980,784,o,"{""mindfulness"":""low""}",,mindfulness,
35835,130,52,o,"{""mindfulness"":""none""}",,mindfulness,
35836,1960,1960,,"{""yoga"":""medium""}",,yoga,
35837,85,17,o,"{""mindfulness"":""none""}",,mindfulness,
35839,175,70,o,"{""mindfulness"":""low""}",,mindfulness,
35840,7365,34542,o,"{""mindfulness"":""medium""}",,mindfulness,
35841,6415,25700,o,"{""mindfulness"":""none""}",,mindfulness,
35842,840,840,,"{""mindfulness"":""none""}",,mindfulness,
35844,120,24,o,"{""mindfulness"":""none""}",,mindfulness,
35847,790,790,o,"{""mindfulness"":""low""}",,mindfulness,
35849,65,13,m,"{""mindfulness"":""medium""}",,mindfulness,
35850,220,44,o,"{""yoga"":""none""}",,yoga,
35853,1795,2513,f,"{""mindfulness"":""none""}",1981-09-11 02:34:18.743+00,mindfulness,
35854,3805,6088,o,"{""yoga"":""medium""}",,yoga,
35855,1035,1242,o,"{""mindfulness"":""low""}",,mindfulness,
35856,1915,2890,m,"{""mindfulness"":""low""}",1991-09-11 02:26:12.128+00,mindfulness,
35857,1475,1770,o,"{""mindfulness"":""medium""}",,mindfulness,
35858,120,48,,"{""yoga"":""none""}",,yoga,
35859,35,77,o,"{""mindfulness"":""medium""}",,mindfulness,
35860,125,125,o,"{""mindfulness"":""medium""}",,mindfulness,
35861,45,27,o,"{""mindfulness"":""none""}",,mindfulness,
35865,1060,1060,o,"{""mindfulness"":""low""}",,mindfulness,
35866,735,1182,o,"{""mindfulness"":""none""}",,mindfulness,
35868,1610,1610,o,"{""yoga"":""high""}",,yoga,
35869,570,456,,"{""mindfulness"":""medium""}",,mindfulness,
35871,525,420,,"{""yoga"":""none""}",,yoga,
35873,1555,2676,,"{""mindfulness"":""medium""}",,mindfulness,
35874,785,942,o,"{""mindfulness"":""medium""}",,mindfulness,
35876,110,22,,"{""mindfulness"":""low""}",,mindfulness,
35877,1060,848,o,"{""mindfulness"":""low""}",,mindfulness,
35878,305,2314,,"{""mindfulness"":""medium""}",,mindfulness,
35880,115,298,f,"{""mindfulness"":""medium""}",1971-09-22 01:50:53.016+00,mindfulness,
35881,190,114,o,"{""mindfulness"":""medium""}",,mindfulness,
35883,65,13,o,"{""mindfulness"":""low""}",,mindfulness,
35884,1730,4248,o,"{""mindfulness"":""medium""}",,mindfulness,
35885,2590,12642,o,"{""mindfulness"":""medium""}",,mindfulness,
35886,140,28,o,"{""yoga"":""medium""}",,yoga,
35887,9870,46440,o,"{""mindfulness"":""medium""}",,mindfulness,
35888,175,70,o,"{""mindfulness"":""none""}",,mindfulness,
35890,12370,65300,o,"{""mindfulness"":""medium""}",,mindfulness,
35891,2695,7007,o,"{""mindfulness"":""low""}",,mindfulness,
35893,180,72,,"{""mindfulness"":""low""}",,mindfulness,
35894,55,11,o,"{""mindfulness"":""low""}",,mindfulness,
35896,105,21,o,"{""mindfulness"":""medium""}",,mindfulness,
35897,640,256,o,"{""mindfulness"":""medium""}",,mindfulness,
35898,95,19,o,"{""mindfulness"":""medium""}",,mindfulness,
35899,1210,968,o,"{""yoga"":""none""}",,yoga,
35900,3795,4554,o,"{""mindfulness"":""low""}",,mindfulness,
35901,615,492,o,"{""mindfulness"":""low""}",,mindfulness,
35902,115,46,o,"{""mindfulness"":""low""}",,mindfulness,
35903,165,33,o,"{""mindfulness"":""low""}",,mindfulness,
35905,1725,2760,o,"{""yoga"":""none""}",,yoga,
35906,1395,1953,o,"{""mindfulness"":""low""}",,mindfulness,
35909,1190,476,o,"{""mindfulness"":""low""}",,mindfulness,
35910,230,184,o,"{""mindfulness"":""none""}",,mindfulness,
35911,375,300,,"{""yoga"":""high""}",,yoga,
35912,120,48,o,"{""mindfulness"":""none""}",,mindfulness,
35913,180,72,,"{""mindfulness"":""none""}",,mindfulness,
35915,445,267,o,"{""mindfulness"":""low""}",,mindfulness,
35916,650,8160,o,"{""mindfulness"":""medium""}",,mindfulness,
35917,295,248,o,"{""mindfulness"":""none""}",,mindfulness,
35918,690,966,o,"{""mindfulness"":""low""}",,mindfulness,
35919,2105,4210,,"{""mindfulness"":""medium""}",,mindfulness,
35921,2940,4340,o,"{""mindfulness"":""medium""}",,mindfulness,
35922,3405,6129,,"{""mindfulness"":""low""}",,mindfulness,
35924,2375,5225,o,"{""mindfulness"":""medium""}",,mindfulness,
35925,1250,1350,o,"{""mindfulness"":""low""}",,mindfulness,
35926,1185,1422,,"{""mindfulness"":""low""}",,mindfulness,
35927,125,50,o,"{""mindfulness"":""none""}",,mindfulness,
35928,505,505,o,"{""mindfulness"":""medium""}",,mindfulness,
35930,210,168,o,"{""mindfulness"":""medium""}",,mindfulness,
35931,285,114,o,"{""mindfulness"":""low""}",,mindfulness,
35932,65,13,,"{""mindfulness"":""medium""}",,mindfulness,
35933,260,104,o,"{""mindfulness"":""low""}",,mindfulness,
35935,7570,40744,,"{""mindfulness"":""medium""}",,mindfulness,
35936,2540,2540,,"{""mindfulness"":""medium""}",,mindfulness,
35937,560,850,o,"{""mindfulness"":""none""}",,mindfulness,
35938,3285,7445,o,"{""mindfulness"":""medium""}",,mindfulness,
35941,870,696,o,"{""mindfulness"":""none""}",,mindfulness,
35942,2630,5260,o,"{""mindfulness"":""medium""}",,mindfulness,
35943,1830,3861,o,"{""mindfulness"":""low""}",,mindfulness,
35945,125,50,,"{""mindfulness"":""low""}",,mindfulness,
35948,100,20,o,"{""mindfulness"":""low""}",,mindfulness,
35949,640,1386,o,"{""mindfulness"":""high""}",,mindfulness,
35950,1700,1700,o,"{""mindfulness"":""medium""}",,mindfulness,
35951,1595,1595,o,"{""mindfulness"":""low""}",,mindfulness,
35952,60,12,o,"{""mindfulness"":""none""}",,mindfulness,
35953,7045,19630,o,"{""mindfulness"":""medium""}",,mindfulness,
35954,990,792,o,"{""mindfulness"":""medium""}",,mindfulness,
35958,465,465,o,"{""mindfulness"":""medium""}",,mindfulness,
35959,125,25,o,"{""mindfulness"":""none""}",,mindfulness,
35960,465,372,,"{""mindfulness"":""low""}",,mindfulness,
35963,260,52,o,"{""mindfulness"":""none""}",,mindfulness,
35965,310,310,,"{""mindfulness"":""none""}",,mindfulness,
35966,440,264,o,"{""mindfulness"":""medium""}",,mindfulness,
35968,11280,94140,o,"{""mindfulness"":""medium""}",,mindfulness,
35969,505,303,,"{""mindfulness"":""low""}",,mindfulness,
35970,555,666,f,"{""yoga"":""medium""}",,yoga,
35971,28755,212787,,"{""mindfulness"":""medium""}",,mindfulness,
35973,1040,2280,o,"{""mindfulness"":""low""}",,mindfulness,
35974,25,5,o,"{""mindfulness"":""high""}",,mindfulness,
35975,75,15,,"{""yoga"":""medium""}",,yoga,
35976,1390,1946,,"{""mindfulness"":""medium""}",,mindfulness,
35977,1010,808,o,"{""mindfulness"":""none""}",,mindfulness,
35978,4055,20096,o,"{""mindfulness"":""medium""}",,mindfulness,
35980,85,17,,"{""yoga"":""high""}",,yoga,
35981,60,88,o,"{""mindfulness"":""low""}",,mindfulness,
35982,1525,3050,f,"{""mindfulness"":""none""}",1973-09-12 00:05:24.78+00,mindfulness,
35983,1080,648,,"{""yoga"":""high""}",,yoga,
35984,280,56,o,"{""mindfulness"":""none""}",,mindfulness,
35985,400,320,o,"{""mindfulness"":""low""}",,mindfulness,
35986,385,231,o,"{""mindfulness"":""low""}",,mindfulness,
35987,670,536,o,"{""mindfulness"":""low""}",,mindfulness,
35990,3050,10686,o,"{""mindfulness"":""medium""}",,mindfulness,
35991,70,14,o,"{""mindfulness"":""medium""}",,mindfulness,
35992,115,23,o,"{""mindfulness"":""medium""}",,mindfulness,
35993,2370,7964,o,"{""mindfulness"":""none""}",,mindfulness,
35994,930,744,o,"{""mindfulness"":""none""}",,mindfulness,
35995,3320,7304,o,"{""yoga"":""medium""}",,yoga,
35998,2350,3760,,"{""mindfulness"":""none""}",,mindfulness,
35999,795,636,o,"{""mindfulness"":""none""}",,mindfulness,
36000,3355,10736,,"{""mindfulness"":""medium""}",,mindfulness,
36002,120,48,o,"{""mindfulness"":""medium""}",,mindfulness,
36003,150,90,o,"{""mindfulness"":""low""}",,mindfulness,
36004,2010,4050,o,"{""mindfulness"":""medium""}",,mindfulness,
36005,125,50,,"{""mindfulness"":""low""}",,mindfulness,
36006,780,2740,o,"{""mindfulness"":""low""}",,mindfulness,
36007,11795,348480,o,"{""yoga"":""medium""}",,yoga,
36008,3635,5089,o,"{""mindfulness"":""low""}",,mindfulness,
36009,170,68,o,"{""mindfulness"":""medium""}",,mindfulness,
36010,1210,968,o,"{""mindfulness"":""medium""}",,mindfulness,
36011,425,425,,"{""yoga"":""medium""}",,yoga,
36012,1735,2082,o,"{""mindfulness"":""low""}",,mindfulness,
36013,120,48,o,"{""mindfulness"":""low""}",,mindfulness,
36014,555,444,o,"{""yoga"":""low""}",,yoga,
36015,125,50,,"{""mindfulness"":""low""}",,mindfulness,
36016,175,70,o,"{""mindfulness"":""low""}",,mindfulness,
36018,60,12,,"{""yoga"":""none""}",,yoga,
36020,380,152,o,"{""yoga"":""none""}",,yoga,
36021,165,99,,"{""mindfulness"":""medium""}",,mindfulness,
36022,1570,2667,o,"{""yoga"":""high""}",,yoga,
36023,8550,18810,o,"{""yoga"":""medium""}",,yoga,
36026,60,12,o,"{""mindfulness"":""none""}",,mindfulness,
36027,2020,3808,o,"{""mindfulness"":""low""}",,mindfulness,
36028,1990,6042,o,"{""mindfulness"":""medium""}",,mindfulness,
36029,130,52,o,"{""mindfulness"":""none""}",,mindfulness,
36031,875,1050,,"{""mindfulness"":""medium""}",,mindfulness,
36032,120,48,,"{""mindfulness"":""none""}",,mindfulness,
36034,180,72,o,"{""mindfulness"":""low""}",,mindfulness,
36035,105,21,o,"{""mindfulness"":""high""}",,mindfulness,
36036,4615,10100,o,"{""mindfulness"":""medium""}",,mindfulness,
36039,105,21,o,"{""mindfulness"":""low""}",,mindfulness,
36045,180,72,o,"{""mindfulness"":""none""}",,mindfulness,
36046,685,822,,"{""mindfulness"":""low""}",,mindfulness,
36047,790,652,,"{""mindfulness"":""medium""}",,mindfulness,
36049,4345,15570,o,"{""yoga"":""medium""}",,yoga,
36050,760,608,o,"{""mindfulness"":""none""}",,mindfulness,
36052,125,75,,"{""mindfulness"":""none""}",,mindfulness,
36053,180,72,,"{""mindfulness"":""low""}",,mindfulness,
36054,1790,2506,,"{""mindfulness"":""medium""}",,mindfulness,
36059,110,44,,"{""mindfulness"":""low""}",,mindfulness,
36061,5330,10660,,"{""mindfulness"":""high""}",,mindfulness,
36062,155,62,o,"{""mindfulness"":""none""}",,mindfulness,
36063,120,48,,"{""mindfulness"":""medium""}",,mindfulness,
36064,30,6,,"{""mindfulness"":""low""}",,mindfulness,
36066,1040,1872,o,"{""mindfulness"":""low""}",,mindfulness,
36067,275,575,,"{""mindfulness"":""medium""}",,mindfulness,
36068,400,780,,"{""mindfulness"":""none""}",,mindfulness,
36070,120,48,,"{""mindfulness"":""none""}",,mindfulness,
36071,180,72,,"{""mindfulness"":""none""}",,mindfulness,
36075,60,12,o,"{""mindfulness"":""medium""}",,mindfulness,
36076,95,19,,"{""mindfulness"":""low""}",,mindfulness,
36079,865,865,o,"{""yoga"":""high""}",,yoga,
36080,2290,4120,f,"{""mindfulness"":""medium""}",1991-09-15 13:04:28.418+00,mindfulness,
36081,10,2,o,"{""mindfulness"":""low""}",,mindfulness,
36083,180,72,,"{""mindfulness"":""low""}",,mindfulness,
36085,280,112,o,"{""mindfulness"":""medium""}",,mindfulness,
36086,505,303,,"{""mindfulness"":""low""}",,mindfulness,
36089,830,830,,"{""yoga"":""none""}",,yoga,
36090,180,72,,"{""mindfulness"":""medium""}",,mindfulness,
36091,140,28,,"{""yoga"":""medium""}",,yoga,
