user_id,sec,sessions_completed,series_completed,gender,experience_level,estimate_birth_day,focus,subscribed
20103,95,1,0,m,none,,mindfulness,
20113,515,4,0,f,none,,mindfulness,
20116,4535,13,0,f,low,1999-02-09 20:20:48.1+00,mindfulness,
20118,90,1,0,m,medium,,mindfulness,
20120,60,1,0,f,low,,mindfulness,
20152,115,1,0,m,none,,mindfulness,
20160,6535,16,2,f,medium,,yoga,
20163,3120,13,1,m,medium,,mindfulness,
20165,95,1,0,f,none,,mindfulness,
20168,45,1,0,f,none,,mindfulness,
20172,1680,9,0,f,medium,,mindfulness,
20177,120,2,0,f,medium,,mindfulness,
20178,2115,6,0,f,none,,mindfulness,
20182,180,2,0,f,low,,mindfulness,1
20185,180,2,0,f,low,,mindfulness,
20188,190,3,0,f,none,,mindfulness,
20194,155,3,0,f,low,,mindfulness,
20210,185,2,0,m,medium,,mindfulness,
20212,2275,2,0,m,low,,mindfulness,1
20213,65,1,0,f,low,,mindfulness,
20219,575,4,0,f,medium,,mindfulness,
20225,780,5,0,m,none,,mindfulness,
20233,1375,8,0,m,none,,mindfulness,
20240,65,1,0,m,none,,mindfulness,
20242,60,1,0,f,low,,mindfulness,
20243,115,1,0,f,none,,yoga,
20253,350,2,0,f,high,,yoga,
20261,1100,7,0,f,none,,mindfulness,
20264,680,5,0,f,low,,mindfulness,
20265,190,2,0,f,none,,yoga,
20267,1395,6,0,f,medium,,yoga,
20269,2180,7,0,m,medium,,mindfulness,
20271,85,1,0,m,low,,mindfulness,
20274,630,6,0,f,low,,mindfulness,
20278,555,4,0,f,medium,,mindfulness,
20279,220,5,0,m,none,,yoga,
20280,90,1,0,f,medium,,mindfulness,
20281,140,2,0,f,medium,,mindfulness,
20283,65,1,0,f,none,,mindfulness,
20289,205,1,0,m,low,,mindfulness,
20290,120,2,0,f,none,,yoga,
20293,3405,8,0,m,medium,,mindfulness,1
20296,180,2,0,m,medium,,yoga,
20303,1460,7,0,m,none,,mindfulness,
20307,175,3,0,f,medium,,yoga,
20308,60,1,0,f,low,,mindfulness,
20310,3170,8,0,f,high,,mindfulness,1
20315,1480,7,0,f,none,,mindfulness,
20318,530,4,0,f,low,,mindfulness,
20319,6385,17,0,f,none,,mindfulness,
20321,1335,8,0,f,low,,mindfulness,
20322,9080,36,5,f,medium,,mindfulness,
20323,1415,4,0,f,medium,,yoga,1
20326,120,2,0,f,low,,mindfulness,
20332,2705,11,0,f,medium,,mindfulness,
20335,125,2,0,f,high,,yoga,
20336,840,6,0,m,none,,mindfulness,
20338,35,1,0,f,none,,mindfulness,
20340,530,4,0,f,low,,mindfulness,
20341,120,1,0,m,none,,mindfulness,
20342,45,1,0,f,none,,mindfulness,
20343,50,1,0,f,none,,mindfulness,
20344,650,3,0,f,medium,,yoga,
20352,125,2,0,f,medium,,mindfulness,
20353,2455,11,2,f,none,1964-02-12 16:44:00.898+00,yoga,
20355,120,2,0,f,none,,mindfulness,
20362,130,2,0,f,medium,,mindfulness,
20363,200,2,0,f,none,,mindfulness,
20364,6140,17,0,m,medium,,mindfulness,1
20365,60,1,0,f,low,,mindfulness,
20366,3615,16,0,f,none,,mindfulness,
20367,100,1,0,m,medium,,mindfulness,
20372,935,7,0,f,medium,,mindfulness,
20376,7390,23,0,f,medium,,mindfulness,1
20377,55,11,0,m,none,,yoga,1
20378,655,7,0,f,medium,,mindfulness,
20381,1285,5,0,m,medium,,mindfulness,
20384,8595,30,2,f,low,,mindfulness,
20385,125,3,0,f,none,,mindfulness,
20386,4540,10,0,m,medium,,mindfulness,
20387,190,3,0,f,none,,yoga,
20389,530,4,0,f,none,,mindfulness,
20391,1425,3,0,f,none,,mindfulness,
20392,185,2,0,f,medium,,mindfulness,
20395,875,4,0,m,low,,mindfulness,
20396,355,2,0,m,medium,,mindfulness,
20398,60,1,0,m,none,,mindfulness,
20399,575,4,0,f,none,,mindfulness,
20400,120,2,0,f,medium,,mindfulness,
20401,1185,6,0,f,medium,,mindfulness,
20402,260,1,0,f,none,,mindfulness,
20403,105,1,0,f,medium,,mindfulness,
20404,95,1,0,m,medium,,mindfulness,
20405,240,2,0,f,low,,mindfulness,
20406,20,1,0,m,low,,mindfulness,
20408,120,2,0,f,low,,mindfulness,
20409,120,2,0,f,medium,,mindfulness,
20413,1915,10,0,m,low,,mindfulness,
20414,90,1,0,f,low,,mindfulness,
20416,495,4,0,m,none,,mindfulness,
20418,95,1,0,f,medium,,mindfulness,
20419,680,4,0,f,medium,,mindfulness,
20420,90,1,0,f,none,,mindfulness,
20421,585,5,0,f,medium,,mindfulness,
20423,1490,5,0,f,medium,,mindfulness,
20424,380,2,0,f,medium,,mindfulness,
20425,120,2,0,m,low,,mindfulness,
20427,1605,4,0,f,low,,mindfulness,
20430,1555,11,0,m,low,,mindfulness,
20431,415,2,0,f,none,,mindfulness,
20432,5820,26,3,f,medium,1977-06-05 21:53:44.619+00,mindfulness,1
20434,1070,4,0,f,medium,,mindfulness,
20435,95,1,0,m,none,,mindfulness,
20438,680,4,0,m,none,,mindfulness,
20439,550,3,0,m,none,,yoga,
20440,5600,20,2,f,medium,1982-03-18 15:20:41.497+00,mindfulness,
20442,185,2,0,f,low,,mindfulness,
20443,80,1,0,f,low,,mindfulness,
20444,965,8,0,f,none,,mindfulness,
20445,2660,15,0,f,low,,mindfulness,
20446,490,2,0,f,none,,mindfulness,
20449,515,4,0,f,medium,,mindfulness,
20452,3100,9,0,m,low,,mindfulness,
20454,70,1,0,f,low,,mindfulness,
20456,7740,9,0,f,medium,,mindfulness,1
20470,3925,16,2,f,low,,mindfulness,
20479,60,1,0,m,none,,yoga,
20493,185,2,0,f,none,,mindfulness,
20507,5330,15,2,f,none,,mindfulness,1
20508,170,2,0,f,high,,yoga,
20510,275,4,0,f,none,,mindfulness,
20518,245,4,0,f,none,,mindfulness,
20575,2755,10,0,f,none,,mindfulness,
20578,4315,15,2,f,high,,yoga,1
20581,16530,29,0,f,none,1961-02-18 10:56:49.508+00,mindfulness,1
20584,130,3,0,m,low,,mindfulness,
20590,130,3,0,f,medium,,mindfulness,
20604,120,2,0,f,medium,,mindfulness,
20614,2335,8,0,f,low,,mindfulness,
20617,2510,11,0,m,low,,mindfulness,
20619,2310,8,0,m,low,,mindfulness,
20625,1595,6,0,f,low,,mindfulness,
20627,90,1,0,f,low,,mindfulness,
20631,1655,19,0,f,none,,mindfulness,
20638,1570,7,0,m,none,,mindfulness,
20639,3870,8,0,m,none,,yoga,
20646,190,2,0,m,medium,,mindfulness,
20647,180,2,0,m,low,,mindfulness,
20652,1240,7,0,m,low,,mindfulness,
20656,870,5,0,m,none,,mindfulness,
20659,120,2,0,f,medium,,mindfulness,
20660,95,1,0,f,none,,mindfulness,
20666,215,3,0,f,medium,,mindfulness,
20667,2095,6,0,f,medium,1990-02-16 20:55:10.202+00,mindfulness,
20668,4045,16,0,f,medium,1975-08-29 00:26:35.322+00,mindfulness,1
20670,195,3,0,f,medium,,yoga,
20673,215,8,0,f,none,,mindfulness,
20679,130,2,0,m,low,,mindfulness,
20684,1500,7,0,f,none,,mindfulness,
20685,2710,7,0,m,medium,,mindfulness,
20687,885,5,0,f,low,,mindfulness,
20693,135,2,0,m,none,,mindfulness,
20700,2715,11,0,f,none,,mindfulness,
20701,200,3,0,f,medium,,mindfulness,
20703,520,4,0,f,medium,,mindfulness,
20704,2755,8,0,m,medium,,mindfulness,
20710,1795,8,0,f,medium,,mindfulness,
20713,580,4,0,m,none,,mindfulness,
20714,155,1,0,f,medium,,mindfulness,
20715,95,1,0,m,low,,mindfulness,
20716,860,6,0,f,none,,mindfulness,
20717,830,1,0,f,medium,,mindfulness,
20719,1425,4,0,m,low,,mindfulness,
20721,1055,3,0,m,none,,mindfulness,
20722,65,1,0,f,none,,mindfulness,
20723,190,2,0,f,none,,mindfulness,
20726,120,2,0,m,none,,mindfulness,
20730,13120,22,0,f,medium,,mindfulness,
20731,435,5,0,f,none,,mindfulness,
20732,1210,2,0,m,low,,mindfulness,
20733,1140,11,0,m,none,,mindfulness,
20734,2775,6,0,f,high,,mindfulness,
20738,375,4,0,f,low,,mindfulness,
20739,1590,7,0,m,none,,mindfulness,
20740,630,6,0,f,low,,mindfulness,
20742,150,1,0,f,none,,mindfulness,
20743,1275,7,0,m,none,,yoga,
20744,1370,3,0,m,high,,yoga,
20748,1685,6,0,f,medium,,yoga,
20751,550,4,0,f,medium,,mindfulness,
20752,1965,8,0,f,low,,mindfulness,
20756,915,4,0,f,high,,mindfulness,
20757,1370,4,0,f,none,,mindfulness,
20758,1195,1,0,f,low,,yoga,
20762,60,1,0,f,none,,mindfulness,
20763,1260,8,0,f,medium,1987-02-17 16:35:44.174+00,mindfulness,
20764,345,4,0,f,medium,,mindfulness,
20765,830,3,0,f,medium,,mindfulness,
20767,4545,20,0,m,low,,mindfulness,
20773,230,3,0,f,high,,yoga,
20774,245,4,0,f,medium,,mindfulness,
20775,1490,8,0,f,none,,mindfulness,
20779,180,2,0,f,low,,mindfulness,
20781,45,1,0,f,none,,mindfulness,
20783,2080,4,0,f,none,,mindfulness,
20785,835,5,0,f,low,,mindfulness,
20786,930,6,0,f,low,1994-02-26 01:12:55.805+00,mindfulness,
20788,710,2,0,m,medium,,mindfulness,
20791,125,1,0,f,none,,mindfulness,
20792,2420,11,0,f,none,,mindfulness,
20793,185,2,0,m,low,,mindfulness,
20795,835,6,0,f,none,,mindfulness,
20796,115,1,0,f,none,,mindfulness,
20797,40,1,0,f,none,,mindfulness,
20799,190,2,0,f,medium,,mindfulness,
20802,1740,11,1,f,medium,,mindfulness,
20803,670,5,0,f,medium,1953-02-25 23:02:38.672+00,yoga,
20804,4945,19,0,f,low,,mindfulness,
20809,6740,12,0,f,medium,,mindfulness,1
20813,180,2,0,f,none,1969-02-27 15:08:21.865+00,mindfulness,
20815,1200,3,0,m,medium,,mindfulness,
20816,1135,6,0,f,none,,mindfulness,
20819,130,2,0,f,none,,mindfulness,
20822,465,3,0,f,medium,,mindfulness,
20823,60,1,0,f,none,,mindfulness,
20824,125,2,0,m,medium,,mindfulness,
20828,130,1,0,f,medium,,mindfulness,
20830,1240,7,0,f,medium,,mindfulness,
20833,250,2,0,f,medium,,yoga,
20834,1285,8,0,f,medium,,mindfulness,
20837,90,1,0,f,medium,,mindfulness,
20838,5980,14,2,f,high,,mindfulness,1
20846,600,2,0,f,none,,mindfulness,
20847,1730,4,0,f,medium,,yoga,
20854,160,2,0,f,none,,mindfulness,
20857,30,1,0,f,none,,mindfulness,
20861,125,2,0,f,none,,mindfulness,
20863,95,1,0,m,low,,mindfulness,
20864,1545,3,0,f,low,,yoga,
20866,60,1,0,f,low,,mindfulness,
20880,120,2,0,f,medium,,mindfulness,
20881,1395,5,0,m,low,,mindfulness,
20887,2635,5,0,f,none,,yoga,
20889,185,2,0,f,low,,mindfulness,
20890,125,2,0,m,medium,1994-02-18 21:45:20.838+00,mindfulness,
20891,90,1,0,f,none,,mindfulness,
20892,1395,7,0,m,medium,,yoga,
20894,935,6,0,f,low,,mindfulness,
20895,685,2,0,f,medium,,mindfulness,
20897,735,2,0,f,high,,yoga,
20901,115,2,0,m,medium,,yoga,
20902,215,2,0,m,none,,yoga,
20907,210,3,0,m,low,,mindfulness,
20911,120,2,0,f,low,,mindfulness,
20912,125,2,0,f,none,,mindfulness,
20913,315,9,0,f,none,,mindfulness,
20919,3480,17,0,m,low,,mindfulness,
20924,125,2,0,m,none,,mindfulness,
20926,785,8,0,f,medium,,mindfulness,
20927,665,4,0,f,none,,mindfulness,
20929,515,4,0,f,medium,,mindfulness,
20933,1995,9,0,f,medium,,mindfulness,
20939,510,5,0,f,medium,,mindfulness,
20940,22400,65,7,f,none,,mindfulness,1
20941,130,2,0,m,medium,,mindfulness,
20944,1700,6,0,f,medium,,mindfulness,
20945,4255,16,0,f,medium,,mindfulness,
20946,180,2,0,f,medium,,yoga,
20947,2815,11,2,f,low,,mindfulness,1
20951,55,1,0,m,none,,mindfulness,
20955,870,2,0,f,medium,,mindfulness,
20957,135,3,0,f,low,,mindfulness,
20959,55,1,0,f,medium,,mindfulness,
20962,520,4,0,m,medium,,mindfulness,
20963,240,4,0,m,none,,mindfulness,
20964,4330,17,4,f,none,1959-02-20 03:58:31.844+00,mindfulness,
20966,925,3,0,f,none,,mindfulness,
20968,445,4,0,m,none,,mindfulness,
20969,3190,15,0,m,low,,mindfulness,
20972,970,3,0,f,medium,,mindfulness,
20973,90,1,0,f,medium,,mindfulness,
20974,190,2,0,f,medium,,yoga,
20976,60,1,0,f,none,,mindfulness,
20977,465,3,0,f,low,,mindfulness,
20979,80,3,0,f,none,,mindfulness,
20980,105,1,0,f,medium,,yoga,
20986,740,4,0,f,medium,,mindfulness,
20987,560,7,0,m,medium,,mindfulness,
20988,180,3,0,m,low,,mindfulness,
20991,610,3,0,m,medium,,mindfulness,
20992,645,3,0,m,medium,,yoga,
20993,4795,17,0,m,low,1971-10-08 14:49:36.865+00,mindfulness,
20998,1185,6,0,f,none,,mindfulness,
21001,165,1,0,m,low,,mindfulness,
21004,1645,6,0,f,low,1986-02-20 22:56:53.315+00,mindfulness,
21005,330,8,0,m,medium,,mindfulness,
21006,505,4,0,f,medium,,mindfulness,
21007,70,1,0,f,none,,mindfulness,
21008,1135,4,0,f,none,,mindfulness,
21011,200,2,0,m,low,,mindfulness,
21012,180,2,0,m,none,,mindfulness,
21020,310,4,0,f,medium,,mindfulness,
21021,60,1,0,f,low,,mindfulness,
21022,5435,13,0,f,medium,,mindfulness,
21023,400,3,0,f,none,,mindfulness,
21025,790,4,0,f,high,,mindfulness,
21026,540,4,0,f,medium,,mindfulness,
21030,145,5,0,m,none,,mindfulness,
21031,490,5,0,f,low,,mindfulness,
21032,1325,3,0,f,medium,,mindfulness,
21034,540,4,0,m,medium,,mindfulness,
21038,540,4,0,f,low,,mindfulness,
21041,40,10,0,m,none,,mindfulness,
21044,1830,7,0,f,medium,,mindfulness,
21046,1530,3,0,f,medium,,mindfulness,1
21047,1560,1,0,f,medium,,yoga,
21048,2545,10,2,f,low,,mindfulness,
21049,5005,6,0,f,medium,,mindfulness,1
21050,120,2,0,f,low,,mindfulness,
21051,1195,2,0,f,high,1979-02-21 21:03:30.763+00,mindfulness,
21053,2220,10,0,f,medium,,mindfulness,1
21054,125,6,0,m,medium,,yoga,
21057,210,4,0,m,medium,,mindfulness,
21058,575,3,0,m,medium,,mindfulness,
21061,1295,9,0,m,medium,,mindfulness,
21066,920,5,0,f,medium,,mindfulness,
21067,180,2,0,m,none,,mindfulness,
21068,490,6,0,m,none,,mindfulness,
21071,615,2,0,f,medium,,mindfulness,
21072,30,1,0,f,none,,mindfulness,
21073,425,5,0,f,none,,mindfulness,
21076,230,3,0,f,low,,mindfulness,
21078,180,2,0,m,none,,mindfulness,
21079,185,2,0,f,none,,mindfulness,
21080,3095,7,0,f,low,,mindfulness,
21082,825,5,0,f,none,,mindfulness,
21083,1190,6,0,f,low,,mindfulness,
21085,10500,18,4,m,medium,,mindfulness,1
21086,85,1,0,m,low,,yoga,
21087,5405,16,0,f,medium,,mindfulness,
21088,170,2,0,m,none,,mindfulness,
21089,355,1,0,m,none,,mindfulness,
21090,60,1,0,m,low,,mindfulness,
21091,5450,12,0,f,medium,,mindfulness,1
21093,130,2,0,f,low,,mindfulness,
21095,585,4,0,m,medium,,yoga,
21096,110,1,0,f,low,,mindfulness,
21097,2030,9,0,m,low,,mindfulness,
21100,130,2,0,f,medium,,mindfulness,
21103,1560,6,0,f,medium,,mindfulness,
21104,470,4,0,f,none,,mindfulness,
21109,865,5,0,f,none,,mindfulness,
21110,1265,3,0,f,high,,mindfulness,
21116,285,3,0,f,none,,mindfulness,
21117,780,3,0,f,low,,mindfulness,
21121,1380,7,0,f,none,,mindfulness,
21124,120,2,0,f,low,,mindfulness,
21125,200,3,0,f,low,,mindfulness,
21127,535,4,0,f,none,,mindfulness,
21129,70,1,0,f,medium,,yoga,
21134,1305,15,2,f,low,,mindfulness,
21136,2830,11,0,m,high,,mindfulness,
21137,475,2,0,f,low,,mindfulness,
21139,1095,10,0,m,low,,mindfulness,
21141,85,1,0,m,medium,,mindfulness,
21142,565,3,0,f,low,,mindfulness,
21143,180,2,0,f,low,,mindfulness,
21145,120,2,0,f,low,,mindfulness,
21146,7620,26,0,m,medium,1985-06-22 04:17:44.847+00,mindfulness,1
21147,70,1,0,f,low,,mindfulness,
21148,980,10,0,m,none,,mindfulness,
21150,115,2,0,m,none,,mindfulness,
21151,535,4,0,m,none,,mindfulness,
21154,695,4,0,m,medium,,mindfulness,
21155,20,1,0,m,high,,yoga,
21156,1305,5,0,f,low,1977-06-06 03:27:05.268+00,mindfulness,
21157,3035,9,0,m,medium,,mindfulness,
21158,930,6,0,f,medium,,mindfulness,
21159,120,2,0,m,none,,mindfulness,
21162,135,2,0,f,medium,,mindfulness,
21164,30,2,0,m,none,,mindfulness,
21165,2540,47,2,m,low,,mindfulness,
21168,540,4,0,f,none,,mindfulness,
21170,575,4,0,f,low,,mindfulness,
21174,90,1,0,f,none,,mindfulness,
21179,2340,12,0,f,low,,mindfulness,
21180,1300,5,0,f,medium,,yoga,
21181,110,1,0,m,none,,mindfulness,
21183,290,3,0,f,medium,,mindfulness,
21184,120,2,0,f,none,,mindfulness,
21186,190,3,0,m,none,,mindfulness,
21189,675,2,0,f,high,,mindfulness,1
21190,5810,14,0,f,medium,,mindfulness,1
21192,965,2,0,f,high,,mindfulness,
21193,100,1,0,m,none,,mindfulness,
21195,180,3,0,f,medium,,mindfulness,
21197,400,3,0,f,medium,,mindfulness,
21198,520,3,0,m,medium,,mindfulness,
21200,10620,44,3,m,low,,mindfulness,1
21202,3060,2,0,f,none,,yoga,
21203,700,3,0,f,high,,yoga,
21207,90,1,0,f,medium,,mindfulness,
21208,2030,9,0,f,none,,mindfulness,
21209,115,2,0,f,none,,mindfulness,
21211,135,1,0,f,low,,mindfulness,
21212,1145,2,0,f,medium,,yoga,
21214,2620,11,0,f,none,,yoga,
21216,120,2,0,f,medium,,mindfulness,
21217,155,2,0,f,medium,,mindfulness,
21219,95,2,0,f,none,,mindfulness,
21220,4090,9,0,m,none,,mindfulness,
21221,1480,5,0,m,low,,mindfulness,
21222,455,3,0,f,medium,1981-02-24 01:35:57.653+00,mindfulness,
21225,1925,10,0,f,high,,mindfulness,
21226,790,4,0,f,none,,mindfulness,
21227,745,4,0,f,none,,mindfulness,
21229,180,2,0,f,medium,,mindfulness,
21230,100,1,0,f,none,,mindfulness,
21232,150,1,0,f,none,,mindfulness,
21234,455,4,0,f,medium,,yoga,
21235,965,6,0,f,low,,mindfulness,
21238,1950,3,0,f,low,,yoga,
21239,1390,12,0,f,low,,mindfulness,
21245,515,4,0,f,medium,,mindfulness,
21246,430,3,0,m,none,,mindfulness,
21254,530,4,0,f,low,,mindfulness,
21256,990,8,0,f,medium,,mindfulness,
21260,235,1,0,m,low,,mindfulness,
21264,1385,7,0,f,low,,mindfulness,
21267,30,1,0,m,low,,mindfulness,
21269,120,2,0,f,medium,,yoga,
21272,180,2,0,m,medium,,yoga,
21274,9880,20,0,f,low,1994-02-25 10:24:33.254+00,mindfulness,
21278,2545,6,0,f,medium,,mindfulness,
21285,420,2,0,f,none,,mindfulness,
21286,145,3,0,f,medium,,mindfulness,
21288,180,3,0,f,low,,mindfulness,
21290,3015,21,0,m,none,,mindfulness,
21291,80,1,0,f,none,,mindfulness,
21293,245,1,0,f,low,,mindfulness,
21295,3020,13,0,m,medium,,mindfulness,1
21296,1705,11,0,m,low,,mindfulness,
21297,570,4,0,f,medium,,mindfulness,
21298,90,1,0,f,medium,,mindfulness,
21301,3025,11,0,f,low,1991-03-03 13:56:55.628+00,mindfulness,
21302,90,1,0,m,low,,mindfulness,
21303,3440,7,0,f,medium,,mindfulness,1
21304,120,2,0,f,medium,,yoga,
21306,65,1,0,f,low,,mindfulness,
21307,3800,20,2,f,medium,,mindfulness,1
21309,6885,25,2,f,medium,,mindfulness,
21314,370,2,0,m,medium,,yoga,
21318,1390,8,0,f,low,,mindfulness,
21320,90,1,0,f,low,,mindfulness,
21323,625,2,0,f,high,,mindfulness,
21326,1545,7,0,f,none,,mindfulness,
21327,125,2,0,f,low,1976-02-25 18:22:51.741+00,mindfulness,
21350,1720,8,0,f,medium,,mindfulness,
21364,315,2,0,f,medium,,mindfulness,
21371,1250,7,0,f,none,,mindfulness,
21373,1825,7,0,f,none,,mindfulness,
21389,70,1,0,f,medium,,yoga,
21390,90,1,0,f,none,,yoga,
21392,120,2,0,f,low,,mindfulness,
21400,165,3,0,f,medium,,mindfulness,
21401,180,2,0,f,none,,mindfulness,
21403,1415,6,0,m,none,,mindfulness,
21407,950,2,0,m,low,,mindfulness,
21410,760,4,0,m,low,,mindfulness,
21414,125,2,0,f,low,,mindfulness,
21415,380,4,0,m,none,,mindfulness,
21417,65,1,0,f,medium,,mindfulness,
21420,1225,5,0,f,high,,mindfulness,
21427,90,1,0,f,medium,,mindfulness,
21429,230,3,0,f,none,,mindfulness,
21434,90,1,0,m,none,,yoga,
21438,1025,4,0,m,low,,mindfulness,
21441,545,4,0,m,none,,mindfulness,
21448,415,4,0,f,low,,mindfulness,
21450,335,4,0,m,none,,mindfulness,
21457,120,2,0,m,none,,mindfulness,
21462,2005,11,0,f,low,,mindfulness,
21465,395,2,0,f,none,,yoga,
21466,50,1,0,f,none,,mindfulness,
21468,220,3,0,f,low,,mindfulness,
21474,60,1,0,f,low,,mindfulness,
21476,105,2,0,f,low,,mindfulness,
21483,465,2,0,f,low,,mindfulness,
21485,125,2,0,f,low,,mindfulness,
21488,11940,5,0,f,high,,yoga,1
21496,6695,14,0,f,medium,,mindfulness,1
21497,115,3,0,f,low,,mindfulness,
21502,1245,8,0,f,medium,,mindfulness,
21510,180,2,0,f,none,,mindfulness,
21512,2675,10,0,f,medium,,mindfulness,
21513,310,2,0,f,none,,mindfulness,
21515,60,1,0,f,none,,mindfulness,
21518,30,10,0,f,low,,mindfulness,
21519,215,3,0,f,medium,,yoga,
21520,100,1,0,f,low,,yoga,
21523,1935,11,0,f,none,,mindfulness,
21524,375,3,0,f,medium,,mindfulness,
21525,180,2,0,f,medium,,mindfulness,
21526,12890,57,11,f,low,,mindfulness,1
21527,60,1,0,m,low,,mindfulness,
21528,7785,15,0,f,none,,mindfulness,
21529,905,5,0,m,none,,mindfulness,
21530,2355,11,2,m,medium,,mindfulness,
21532,3015,9,0,f,none,,mindfulness,
21534,2095,9,0,f,low,,mindfulness,
21542,65,1,0,f,none,,mindfulness,
21543,655,4,0,f,low,,mindfulness,
21545,390,3,0,f,medium,,mindfulness,
21546,7215,11,0,m,medium,1949-02-28 01:33:59.626+00,mindfulness,1
21547,2875,27,0,f,none,,mindfulness,
21548,1500,3,0,m,medium,,mindfulness,
21549,3255,18,0,m,medium,1972-03-01 03:11:37.53+00,mindfulness,1
21551,915,8,0,f,medium,1994-02-28 14:48:19.817+00,mindfulness,
21552,1585,5,0,m,medium,,mindfulness,
21554,130,2,0,f,low,,mindfulness,
21555,1540,9,0,f,low,,mindfulness,
21557,65,1,0,f,low,,mindfulness,
21558,20,1,0,f,low,,mindfulness,
21559,3445,16,2,f,low,,mindfulness,
21563,315,3,0,f,none,,mindfulness,
21564,7845,18,2,f,high,,mindfulness,1
21565,2985,14,2,m,medium,,yoga,
21567,3305,12,0,f,medium,,mindfulness,
21569,175,2,0,m,medium,,mindfulness,
21572,310,2,0,f,none,,mindfulness,
21574,480,3,0,m,none,,mindfulness,
21575,5340,9,0,f,high,,yoga,
21576,55,2,0,m,low,,mindfulness,
21577,740,3,0,f,low,,mindfulness,
21578,510,5,0,f,none,,mindfulness,
21581,2820,10,1,m,medium,,mindfulness,
21582,275,12,0,m,none,,mindfulness,
21583,1060,3,0,f,high,,yoga,1
21584,2375,1,0,f,low,1970-03-15 12:44:44.525+00,mindfulness,
21587,4120,10,0,f,medium,,yoga,
21589,335,5,0,f,medium,,mindfulness,
21592,415,2,0,m,medium,,yoga,
21593,695,2,0,f,low,,yoga,
21594,130,3,0,f,low,,mindfulness,
21595,4565,10,0,m,medium,,mindfulness,
21598,60,1,0,m,none,,mindfulness,
21602,120,2,0,m,medium,,mindfulness,
21607,90,1,0,f,medium,,mindfulness,
21608,510,4,0,m,none,,mindfulness,
21610,240,3,0,m,none,,mindfulness,
21611,70,1,0,f,low,1981-02-28 08:19:46.834+00,mindfulness,
21613,365,2,0,f,none,,mindfulness,
21616,60,1,0,f,low,,mindfulness,
21617,2565,12,0,f,none,,mindfulness,
21620,515,4,0,f,low,,mindfulness,
21621,570,4,0,m,none,,mindfulness,
21622,125,1,0,f,none,,mindfulness,
21627,570,4,0,f,none,,mindfulness,
21630,835,5,0,m,none,,mindfulness,
21631,1480,4,0,f,low,,mindfulness,
21632,105,1,0,m,low,,mindfulness,
21636,30,1,0,f,low,,mindfulness,
21640,95,1,0,f,medium,,mindfulness,
21641,120,2,0,f,medium,,mindfulness,
21644,830,6,0,f,none,,mindfulness,
21649,205,3,0,m,low,,mindfulness,
21654,2010,6,0,m,low,,mindfulness,
21657,515,4,0,m,none,,mindfulness,
21661,245,4,0,f,medium,,mindfulness,
21662,3575,15,0,m,none,,mindfulness,
21664,1330,7,0,f,medium,,mindfulness,
21665,70,1,0,f,medium,,mindfulness,
21666,120,2,0,f,low,,mindfulness,
21669,570,4,0,f,low,,mindfulness,
21671,505,4,0,f,none,,yoga,
21674,180,2,0,m,medium,,mindfulness,
21679,1715,6,0,f,high,,mindfulness,1
21682,585,4,0,f,none,,mindfulness,
21684,65,2,0,f,medium,,mindfulness,
21685,105,2,0,f,medium,,mindfulness,
21687,6440,24,2,f,none,,mindfulness,
21688,2670,13,2,f,medium,,mindfulness,
21690,120,2,0,f,none,,mindfulness,
21693,7825,24,0,m,medium,1957-06-24 21:16:59.941+00,mindfulness,1
21702,13115,33,0,f,high,,mindfulness,1
21704,15,1,0,f,low,,mindfulness,
21705,45,3,0,m,none,,mindfulness,
21707,24440,18,0,f,low,,mindfulness,1
21708,90,1,0,f,medium,,mindfulness,
21709,130,2,0,f,medium,,mindfulness,
21712,120,2,0,m,none,,mindfulness,
21713,570,4,0,f,low,,mindfulness,1
21715,5070,10,0,f,medium,,mindfulness,1
21717,140,2,0,f,none,,mindfulness,
21718,180,2,0,f,none,,mindfulness,
21721,1080,11,0,f,high,,mindfulness,
21723,1490,5,0,m,none,,yoga,
21732,865,5,0,f,none,,mindfulness,
21735,430,5,0,f,low,,mindfulness,
21738,220,4,0,m,low,,mindfulness,
21743,2100,9,0,f,none,,mindfulness,
21744,7815,15,0,f,medium,,mindfulness,
21745,440,1,0,m,high,,mindfulness,
21746,95,1,0,f,low,,mindfulness,
21748,2670,16,0,m,low,,mindfulness,
21750,285,4,0,f,medium,,mindfulness,
21751,915,5,0,f,medium,,mindfulness,
21756,580,4,0,f,low,,mindfulness,
21759,195,3,0,m,none,,mindfulness,
21761,585,4,0,f,none,,yoga,
21763,2200,17,0,f,low,,mindfulness,
21766,630,3,0,f,medium,,mindfulness,1
21767,2035,11,0,f,high,,mindfulness,1
21768,100,2,0,f,low,,mindfulness,
21771,60,1,0,f,low,,mindfulness,
21776,100,2,0,f,none,,mindfulness,
21777,85,1,0,m,medium,,mindfulness,
21779,1710,7,0,f,none,,mindfulness,
